title,A_1,A_2,A_3,A_4,A_5,BA_1,BA_2,CB_1,CB_2,AC_1,AC_2,Y
d2_1(41),-0.973,-0.825,-0.952,-0.782,-0.79,11.833,10.888,11.234000000000002,10.201,3.234,2.6210000000000004,1
c6_1(41),-0.98,-0.8370000000000001,-0.966,-0.802,-0.848,11.585,11.231,11.183,10.465,3.54,2.917,1
a5e1_1(4),-0.994,-0.981,-0.8590000000000001,-0.8690000000000001,-0.913,7.832000000000002,7.017,11.927,9.997,10.531,9.206,1
c1e3_1(159),-0.993,-0.969,-0.868,-0.862,-0.875,8.466000000000001,7.417999999999998,10.942,10.1,10.595,9.473,1
a2b1_2(96),-0.998,-0.982,-0.954,-0.8370000000000001,-0.883,8.947000000000003,7.336,10.97,9.052,9.795,9.387,1
b3_1(119),-0.986,-0.845,-0.936,-0.895,-0.789,11.717,10.463,10.831,9.756,3.811,3.332,1
a4_1(96),-0.984,-0.8290000000000001,-0.959,-0.777,-0.895,11.958,10.595,11.286,10.04,3.034,2.67,1
d1e2_1(160),-0.993,-0.892,-0.945,-0.845,-0.902,8.18,7.511,11.634,9.683,10.659,9.351,1
a2e6_1(96),-0.998,-0.978,-0.86,-0.924,-0.865,9.206,8.741,11.268,9.509,10.854,8.821,1
a4_1(26),-0.989,-0.8290000000000001,-0.955,-0.792,-0.8420000000000001,12.236,10.412,11.087,10.333,3.122,2.684,1
c1e3_1(60),-0.993,-0.973,-0.8690000000000001,-0.866,-0.8,8.875,7.211,10.882,10.236,10.845999999999998,9.447,1
a3c1_2(76),-0.996,-0.982,-0.893,-0.85,-0.907,8.719,7.599,10.932,10.058,10.96,8.69,1
c5_1(91),-0.987,-0.8340000000000001,-0.964,-0.8290000000000001,-0.8270000000000001,12.578,10.221,11.664,10.053,3.204,2.84,1
c3_1(10),-0.984,-0.826,-0.968,-0.8009999999999999,-0.8640000000000001,12.379,10.227,11.188,9.359,4.3889999999999985,4.149,1
e4_1(110),-0.981,-0.825,-0.959,-0.8,-0.7490000000000001,11.968,10.791,10.543,9.314,5.29,5.047,1
a4_1(25),-0.987,-0.828,-0.96,-0.823,-0.828,12.573,10.015,11.47,9.898,3.094,2.518,1
a5b6_2(15),-0.988,-0.868,-0.948,-0.87,-0.841,8.767999999999999,7.653,10.973,10.221,10.415,9.649,1
e2_1(83),-0.989,-0.83,-0.7809999999999999,-0.8370000000000001,-0.8,12.717,10.167,11.553,9.709,3.5,2.977,1
a3_1(171),-0.986,-0.84,-0.963,-0.8390000000000001,-0.8009999999999999,12.049,10.696,10.648,10.547,3.786,2.84,1
b3_1(40),-0.985,-0.845,-0.975,-0.857,-0.787,11.919,10.312,11.134,10.376,2.97,2.468,1
b1_1(134),-0.986,-0.831,-0.941,-0.8170000000000001,-0.826,12.258,10.298,11.536,9.99,3.053,2.476,1
a6_1(175),-0.982,-0.8270000000000001,-0.941,-0.795,-0.838,12.173,10.527,11.438,9.914,3.007,2.628,1
a5e1_2(65),-0.998,-0.982,-0.947,-0.8290000000000001,-0.914,8.738,7.619,10.816,9.325,10.084,9.466,1
a3c1_1(117),-0.998,-0.98,-0.91,-0.868,-0.861,8.476,7.2810000000000015,11.165,9.852,10.149,9.162,1
a6e2_1(39),-0.998,-0.981,-0.919,-0.848,-0.883,7.915,6.88,10.754,10.385,10.334,9.121,1
a3c1_2(27),-0.998,-0.981,-0.927,-0.8340000000000001,-0.905,8.902000000000003,7.343,10.68,9.783,10.411,9.23,1
b1_1(86),-0.983,-0.919,-0.862,-0.882,-0.784,12.071,10.31,11.175,9.701,3.409,3.277,1
b1e4_1(59),-0.997,-0.898,-0.97,-0.8420000000000001,-0.904,8.677,7.422999999999999,11.694,9.293,10.616,9.756,1
a6_1(78),-0.988,-0.825,-0.948,-0.792,-0.757,12.772,10.101,11.821,9.863,3.0010000000000003,2.655,1
c1e3_2(64),-0.994,-0.982,-0.8640000000000001,-0.843,-0.883,8.361,7.8439999999999985,11.671,9.399,10.984000000000002,9.237,1
c6e4_1(81),-0.999,-0.98,-0.942,-0.882,-0.8270000000000001,7.92,6.902,10.402,9.922,10.617,9.017,1
d5_1(136),-0.991,-0.979,-0.831,-0.8690000000000001,-0.828,11.103,9.895,10.49,9.637,6.225,4.73,1
c1_1(16),-0.98,-0.8290000000000001,-0.909,-0.787,-0.76,12.651,10.18,11.817,9.963,2.915,2.71,1
a4c6_1(68),-0.991,-0.976,-0.8540000000000001,-0.879,-0.913,8.597000000000001,7.947,11.246,9.913,10.963,9.281,1
c6e4_2(32),-0.998,-0.983,-0.928,-0.858,-0.871,8.59,7.517,11.059,9.481,10.146,9.498,1
a4c6_1(78),-0.992,-0.983,-0.885,-0.843,-0.917,8.834,7.6629999999999985,11.225,10.091,10.4,9.62,1
d3_1(46),-0.984,-0.831,-0.946,-0.884,-0.8009999999999999,12.421,10.241,11.404000000000002,10.034,3.283,2.5340000000000003,1
c4_1(97),-0.986,-0.83,-0.975,-0.899,-0.792,12.417,10.279000000000002,11.913,10.127,2.682,2.107,1
b4_1(161),-0.98,-0.8340000000000001,-0.961,-0.882,-0.8009999999999999,12.311,10.469,11.228,10.228,3.048,2.4930000000000003,1
a5e1_1(167),-0.997,-0.979,-0.88,-0.873,-0.8740000000000001,7.965,7.1370000000000005,10.892,10.341,10.455,9.029,1
c1e3_2(112),-0.992,-0.873,-0.963,-0.863,-0.913,8.699,7.5710000000000015,11.194,10.058,10.306,9.674,1
a5_1(48),-0.985,-0.835,-0.961,-0.789,-0.868,11.648,11.122,10.979,10.651,3.113,2.483,1
a5_1(142),-0.985,-0.831,-0.96,-0.807,-0.855,11.699000000000002,10.973,10.829,10.765999999999998,3.002,2.332,1
a3_1(175),-0.985,-0.831,-0.966,-0.8859999999999999,-0.784,11.935,10.800999999999998,11.053,10.081,3.553,2.881,1
d3_1(93),-0.985,-0.833,-0.943,-0.8009999999999999,-0.861,12.245,10.482,11.364,10.094,3.072,2.7230000000000003,1
d5_1(58),-0.988,-0.976,-0.8340000000000001,-0.8290000000000001,-0.86,10.802,9.996,10.28,10.008,6.0470000000000015,4.708,1
a4c6_2(156),-0.994,-0.983,-0.86,-0.846,-0.925,8.429,7.709,11.476,9.731,10.602,9.295,1
a3c1_2(171),-0.998,-0.983,-0.923,-0.83,-0.9,8.78,7.545,11.432,9.225,10.357,9.424,1
a2_1(74),-0.986,-0.8390000000000001,-0.963,-0.85,-0.828,11.52,10.982,11.126,10.527,2.69,2.287,1
d6e5_1(35),-0.998,-0.983,-0.932,-0.91,-0.826,8.033999999999999,7.501,11.130999999999998,9.694,10.113,9.073,1
c4_1(159),-0.99,-0.945,-0.8370000000000001,-0.887,-0.818,12.202,10.283,10.286,9.905,6.827000000000001,5.771,1
a5_1(161),-0.986,-0.8320000000000001,-0.966,-0.792,-0.853,12.267,10.433,11.284,10.29,3.122,2.488,1
a3c1_1(103),-0.997,-0.983,-0.906,-0.8590000000000001,-0.865,8.019,7.315,11.239,9.983,10.131,9.098,1
b6e3_1(149),-0.998,-0.978,-0.894,-0.853,-0.897,7.3889999999999985,7.199,11.556,9.878,10.489,9.143,1
c5_1(6),-0.986,-0.8340000000000001,-0.965,-0.892,-0.773,12.738,10.067,11.375,9.98,3.728,2.787,1
b4_1(74),-0.981,-0.835,-0.952,-0.877,-0.799,11.692,10.834,10.959,10.269,3.026,2.845,1
d1e2_1(11),-0.99,-0.959,-0.8690000000000001,-0.865,-0.884,8.107999999999999,7.665,12.044,9.482,11.055,9.173,1
d2_1(124),-0.979,-0.828,-0.927,-0.787,-0.826,12.208,10.727,11.33,10.299,3.227,2.732,1
a2e6_1(114),-0.996,-0.983,-0.8640000000000001,-0.884,-0.867,9.094,8.175,10.984000000000002,10.334,10.318,9.023,1
b6e3_1(54),-0.999,-0.98,-0.924,-0.838,-0.8909999999999999,8.324,6.928,10.977,10.479,10.436,9.192,1
a5e1_2(61),-0.998,-0.981,-0.946,-0.809,-0.928,8.836,7.479,11.67,8.722999999999999,10.515,9.055,1
a1e5_2(120),-0.998,-0.98,-0.963,-0.8170000000000001,-0.8909999999999999,8.243,7.9689999999999985,8.89,7.526,10.48,9.455,1
d1e2_1(7),-0.987,-0.861,-0.963,-0.858,-0.875,8.611,7.508999999999999,10.776,10.386,10.51,9.521,1
a2e6_1(149),-0.999,-0.98,-0.907,-0.843,-0.901,8.922,8.387,11.202,9.503,11.013,8.642999999999999,1
a4d1_1(120),-0.997,-0.982,-0.927,-0.8290000000000001,-0.908,7.88,7.285,11.050999999999998,10.093,10.062,9.068,1
b4_1(148),-0.986,-0.833,-0.964,-0.887,-0.789,12.298,10.575,11.345999999999998,10.081,3.24,2.623,1
b6e3_1(60),-0.999,-0.981,-0.918,-0.847,-0.888,8.004,6.9620000000000015,11.529000000000002,9.901,9.766,9.707,1
c6e4_1(31),-0.998,-0.982,-0.911,-0.8590000000000001,-0.872,8.036,7.068,12.081,9.161,10.577,9.06,1
a5b6_1(163),-0.991,-0.974,-0.897,-0.836,-0.8590000000000001,8.445,7.88,11.074000000000002,10.255,10.781,9.377,1
b1_1(31),-0.986,-0.921,-0.856,-0.877,-0.7809999999999999,12.276,9.945,11.158,9.679,3.613,3.16,1
d1_1(67),-0.972,-0.8320000000000001,-0.8640000000000001,-0.8109999999999999,-0.826,12.406,10.242,11.624,9.761,2.878,2.623,1
c4_1(88),-0.987,-0.977,-0.846,-0.901,-0.7909999999999999,12.624,9.826,11.39,8.617,6.227,5.625,1
c2_1(51),-0.983,-0.836,-0.963,-0.782,-0.882,12.727,10.096,11.868,9.847,3.109,2.642,1
a2b1_1(121),-0.999,-0.984,-0.953,-0.8370000000000001,-0.889,8.105,7.325,10.66,9.849,10.42,8.996,1
b1e2_2(115),-0.992,-0.944,-0.893,-0.8490000000000001,-0.888,8.551,7.974,11.179,9.866,10.768,9.283,1
a2e6_2(126),-0.998,-0.981,-0.926,-0.82,-0.918,9.322,8.224,10.974,9.993,10.318,8.621,1
a1e5_2(23),-0.998,-0.981,-0.964,-0.943,-0.865,7.037000000000001,6.374,5.382999999999999,4.192,8.085,6.813,1
e4_1(43),-0.985,-0.83,-0.957,-0.794,-0.8390000000000001,12.703,9.973,10.601,9.379,5.658,4.261,1
b3_1(76),-0.986,-0.8590000000000001,-0.901,-0.878,-0.799,11.879,10.647,11.041,9.893,4.204,3.613,1
a1e5_1(154),-0.998,-0.983,-0.963,-0.835,-0.868,8.627,7.289,8.606,7.6629999999999985,10.527,9.15,1
a3d6_1(0),-0.997,-0.983,-0.871,-0.867,-0.879,9.03,8.109,11.247,9.523,10.495,9.46,1
c1_1(47),-0.987,-0.825,-0.853,-0.8320000000000001,-0.7929999999999999,12.473,10.271,11.429,9.995,3.007,2.516,1
b6e3_1(22),-0.998,-0.979,-0.913,-0.853,-0.884,8.151,6.7029999999999985,11.469,9.732,9.89,9.662,1
c1e3_2(166),-0.994,-0.949,-0.883,-0.85,-0.929,8.66,7.56,10.811,10.205,10.488,9.745,1
b5_1(150),-0.98,-0.83,-0.956,-0.82,-0.8440000000000001,12.148,10.786,11.047,10.574000000000002,3.34,2.7880000000000003,1
b1_1(65),-0.987,-0.916,-0.856,-0.882,-0.785,12.109000000000002,9.996,11.669,9.187,3.537,3.067,1
c6e4_1(138),-0.997,-0.982,-0.922,-0.8220000000000001,-0.923,8.559,6.983,11.598,10.044,10.369000000000002,9.399,1
d6e5_1(79),-0.998,-0.982,-0.948,-0.919,-0.82,8.433,7.292000000000002,11.742,9.173,10.458,9.097,1
e5_1(16),-0.979,-0.981,-0.858,-0.87,-0.794,10.476,9.793,10.111,9.124,7.317,6.306,1
a4d1_1(46),-0.998,-0.979,-0.919,-0.83,-0.905,7.825,7.487999999999999,11.887,9.473,10.777,8.835,1
e1_1(96),-0.823,-0.949,-0.7809999999999999,-0.7659999999999999,-0.82,12.606,10.23,11.611,10.093,3.249,2.643,1
a1e5_1(143),-0.998,-0.982,-0.963,-0.83,-0.898,8.998,7.244,8.556000000000001,8.189,10.844,9.255,1
b1e4_2(5),-0.995,-0.972,-0.895,-0.836,-0.919,8.417,7.917999999999998,11.511,9.636,11.02,9.33,1
e1_1(7),-0.951,-0.825,-0.778,-0.772,-0.878,11.97,10.842,11.316,10.345999999999998,3.232,2.766,1
a2e6_1(42),-0.997,-0.983,-0.872,-0.857,-0.905,9.137,7.826,10.937,10.241,9.926,9.243,1
c1e3_2(128),-0.992,-0.895,-0.918,-0.852,-0.902,8.464,7.862999999999999,11.462,9.782,11.132,9.144,1
a6e2_1(118),-0.993,-0.847,-0.973,-0.888,-0.926,7.481,7.224,11.95,9.99,10.929,8.962,1
d6e5_1(1),-0.998,-0.981,-0.932,-0.931,-0.823,8.232999999999999,7.316,10.882,9.852,9.8,9.175,1
a4c6_2(106),-0.991,-0.976,-0.873,-0.85,-0.924,8.502,7.706,11.057,10.081,10.514,9.508,1
c6e4_1(90),-0.997,-0.983,-0.903,-0.8270000000000001,-0.918,8.166,7.155,10.965,10.556,10.439,9.465,1
e5_1(120),-0.982,-0.967,-0.838,-0.846,-0.815,10.997,9.95,9.307,9.058,7.665,6.86,1
d1_1(51),-0.981,-0.823,-0.797,-0.91,-0.794,12.524,10.415,11.588,9.847,3.115,2.802,1
a2e6_2(95),-0.998,-0.982,-0.928,-0.838,-0.8690000000000001,9.558,8.137,10.085,9.973,10.778,9.307,1
a3d6_2(102),-0.994,-0.975,-0.861,-0.857,-0.903,7.633999999999999,6.572,12.628,9.36,10.962,9.04,1
c2_1(56),-0.981,-0.8270000000000001,-0.955,-0.807,-0.782,12.13,10.624,11.219,10.261,3.218,2.6210000000000004,1
a1e5_1(150),-0.999,-0.979,-0.964,-0.85,-0.866,7.761,6.857,6.925,6.21,9.768,9.132,1
d2_1(48),-0.976,-0.83,-0.936,-0.79,-0.855,11.43,11.364,11.092,10.337,3.236,2.735,1
d6e5_1(49),-0.998,-0.983,-0.916,-0.918,-0.833,8.35,7.33,11.043,10.087,9.946,9.388,1
a5_1(31),-0.984,-0.8290000000000001,-0.968,-0.8079999999999999,-0.821,12.023,10.673,11.247,10.451,3.067,2.346,1
a2e6_2(136),-0.997,-0.983,-0.882,-0.868,-0.899,9.576,7.832000000000002,11.31,9.505,9.927,9.487,1
d3_1(18),-0.985,-0.833,-0.962,-0.8190000000000001,-0.855,12.347,10.24,11.418,10.092,3.037,2.588,1
c6e4_2(148),-0.999,-0.98,-0.945,-0.8690000000000001,-0.8490000000000001,8.128,7.391,10.562,9.174,10.78,8.43,1
b1e4_2(85),-0.998,-0.981,-0.89,-0.8740000000000001,-0.873,8.741,7.688,10.873,10.406,10.545,9.524,1
d1_1(72),-0.981,-0.8270000000000001,-0.8170000000000001,-0.852,-0.792,12.26,10.429,11.298,10.229,3.1210000000000004,2.434,1
a6e2_1(12),-0.994,-0.8640000000000001,-0.966,-0.8690000000000001,-0.8690000000000001,7.796,6.9220000000000015,12.304,9.652,10.581,9.46,1
b6e3_2(41),-0.999,-0.982,-0.936,-0.8190000000000001,-0.923,8.332,7.841,11.17,9.339,10.395,9.1,1
a4_1(39),-0.986,-0.83,-0.959,-0.795,-0.792,12.737,10.113,11.666,9.937,3.386,2.55,1
a6_1(166),-0.987,-0.83,-0.948,-0.785,-0.877,12.539,10.212,11.763,9.835,3.022,2.56,1
d6_1(133),-0.981,-0.833,-0.964,-0.7809999999999999,-0.871,12.959,10.002,11.963,9.877,3.4210000000000003,2.648,1
b1e2_2(138),-0.989,-0.88,-0.958,-0.8390000000000001,-0.8109999999999999,8.463,7.879,11.139,10.009,10.65,9.392,1
d5_1(7),-0.99,-0.972,-0.841,-0.894,-0.8190000000000001,10.577,9.645,10.531,9.718,5.534,4.8180000000000005,1
d5_1(93),-0.994,-0.97,-0.836,-0.882,-0.835,10.587,10.369000000000002,10.433,9.42,6.082000000000002,4.659,1
a4_1(148),-0.987,-0.8320000000000001,-0.949,-0.778,-0.879,12.585,10.195,11.181,10.152,3.403,2.437,1
a3c1_1(170),-0.997,-0.982,-0.926,-0.845,-0.8859999999999999,8.458,7.018,11.640999999999998,9.467,9.761,9.471,1
b6e3_1(169),-0.995,-0.983,-0.871,-0.8640000000000001,-0.91,8.01,7.051,11.697,10.06,10.011,9.51,1
a5b6_1(116),-0.99,-0.91,-0.931,-0.835,-0.83,8.761000000000001,7.582999999999998,11.017,10.202,10.866,9.44,1
d1_1(118),-0.981,-0.826,-0.8009999999999999,-0.841,-0.82,11.886,10.73,11.194,10.119,3.412,2.638,1
a3d6_1(118),-0.994,-0.978,-0.877,-0.843,-0.942,8.656,7.273,10.966,10.073,10.509,9.568,1
a3c1_2(103),-0.998,-0.983,-0.898,-0.847,-0.8959999999999999,8.297,7.795,10.752,9.69,10.6,9.098,1
c4_1(45),-0.983,-0.976,-0.847,-0.895,-0.7829999999999999,11.817,10.39,10.911,9.015,7.4860000000000015,5.06,1
d5_1(13),-0.989,-0.971,-0.843,-0.8690000000000001,-0.922,10.477,8.754,10.282,9.0,6.621,5.803,1
a3_1(58),-0.986,-0.8340000000000001,-0.965,-0.784,-0.89,12.341,10.523,10.948,10.039,3.633,3.056,1
b2_1(171),-0.987,-0.868,-0.895,-0.884,-0.8170000000000001,11.732,10.477,10.066,9.141,6.455,5.132999999999999,1
a2b1_1(1),-0.999,-0.983,-0.956,-0.863,-0.858,8.081,7.112,10.814,9.133,9.41,8.874,1
b1e4_2(88),-0.995,-0.975,-0.903,-0.828,-0.933,8.96,7.545,10.832,9.937,11.424,8.96,1
e3_1(171),-0.982,-0.831,-0.7759999999999999,-0.8320000000000001,-0.85,11.994000000000002,10.843,10.47,9.632,5.122999999999998,4.812,1
d6e5_2(91),-0.999,-0.982,-0.953,-0.927,-0.8109999999999999,8.476,7.16,10.97,9.294,9.727,9.434,1
b5_1(27),-0.985,-0.835,-0.951,-0.782,-0.884,12.383,10.434,11.345999999999998,10.191,3.162,2.495,1
b4_1(136),-0.985,-0.8320000000000001,-0.972,-0.813,-0.833,12.205,10.667,11.138,10.525,3.107,2.593,1
a4d1_2(160),-0.994,-0.976,-0.867,-0.858,-0.931,9.029,7.597,11.853,9.88,10.308,9.854,1
a1e5_1(90),-0.998,-0.983,-0.964,-0.944,-0.8490000000000001,5.82,4.814,5.042,4.226,5.466,4.652,1
a5e1_2(27),-0.994,-0.981,-0.857,-0.866,-0.909,8.472999999999999,7.807,11.342,9.587,10.667,9.301,1
c5_1(112),-0.984,-0.8320000000000001,-0.969,-0.873,-0.8109999999999999,11.58,11.243,11.175999999999998,10.335,3.449,2.9360000000000004,1
c6e4_2(116),-0.998,-0.983,-0.94,-0.851,-0.87,8.508,7.4529999999999985,10.880999999999998,9.601,10.154,9.409,1
d6e5_1(82),-0.998,-0.982,-0.927,-0.912,-0.8270000000000001,8.111,7.254,11.205,9.663,10.105,9.118,1
c4_1(41),-0.981,-0.833,-0.95,-0.903,-0.7809999999999999,11.884,10.664,11.53,10.56,2.735,2.269,1
a1e5_1(37),-0.998,-0.968,-0.973,-0.8370000000000001,-0.872,7.627000000000002,7.442,7.331,6.67,9.049,8.45,1
d6e5_1(17),-0.999,-0.979,-0.953,-0.922,-0.807,7.504,6.784,11.078,9.239,10.125,8.863,1
d4_1(38),-0.982,-0.923,-0.843,-0.903,-0.787,12.298,9.878,10.542,9.164,6.21,5.225,1
a6_1(95),-0.986,-0.828,-0.935,-0.8059999999999999,-0.887,11.562,11.140999999999998,11.005999999999998,10.455,3.189,2.699,1
c1e3_2(52),-0.994,-0.971,-0.8759999999999999,-0.851,-0.911,8.658,7.561,11.067,9.794,10.133,9.819,1
c6e4_1(162),-0.999,-0.982,-0.936,-0.898,-0.816,7.463999999999999,7.258999999999999,11.015,9.698,10.390999999999998,9.242,1
a5b6_1(53),-0.989,-0.962,-0.898,-0.8340000000000001,-0.8490000000000001,8.794,7.79,11.402,9.943,10.284,10.101,1
c4_1(101),-0.987,-0.899,-0.866,-0.8859999999999999,-0.787,11.935,10.31,11.011,9.752,7.066,5.412000000000001,1
b1e2_2(145),-0.991,-0.975,-0.8759999999999999,-0.8540000000000001,-0.866,8.725,7.851,11.068,10.1,10.836,9.255,1
a2b1_2(43),-0.998,-0.982,-0.958,-0.851,-0.8640000000000001,8.861,7.566,10.404000000000002,9.82,10.659,8.892000000000003,1
a6_1(132),-0.988,-0.8270000000000001,-0.933,-0.784,-0.845,11.962,10.755,11.245,10.293,3.1910000000000003,2.512,1
b6e3_2(9),-0.994,-0.982,-0.8809999999999999,-0.8590000000000001,-0.888,8.831,7.5870000000000015,11.045,10.147,10.79,9.462,1
a4c6_1(127),-0.994,-0.977,-0.88,-0.857,-0.897,8.912,7.811,11.446,9.801,10.171,9.726,1
b1e4_2(142),-0.996,-0.974,-0.908,-0.828,-0.921,8.484,7.652,11.101,9.516,11.469,8.917,1
d5_1(140),-0.988,-0.973,-0.8440000000000001,-0.868,-0.836,10.61,9.933,10.045,9.473,6.935,5.526,1
b1e2_2(121),-0.993,-0.97,-0.885,-0.8490000000000001,-0.8759999999999999,8.9,7.652,11.54,9.963,10.221,9.866,1
a4d1_1(1),-0.998,-0.978,-0.8859999999999999,-0.8540000000000001,-0.899,7.989,7.117000000000001,11.173,10.299,10.284,9.253,1
d1e2_1(103),-0.99,-0.87,-0.938,-0.855,-0.868,8.248,7.629,11.501,9.842,10.793,9.391,1
e5_1(123),-0.977,-0.985,-0.847,-0.878,-0.7959999999999999,11.27,8.842,10.198,8.736,7.4929999999999986,6.32,1
a4_1(88),-0.985,-0.825,-0.962,-0.7809999999999999,-0.847,12.124,10.809,11.212,10.677,3.164,2.491,1
e2_1(106),-0.99,-0.83,-0.784,-0.7979999999999999,-0.8590000000000001,11.58,11.155,10.973,10.327,3.506,2.988,1
d3_1(138),-0.985,-0.8290000000000001,-0.95,-0.887,-0.789,11.624,11.07,11.342,10.18,3.1860000000000004,2.448,1
a1e5_1(101),-0.998,-0.983,-0.965,-0.923,-0.843,5.728,5.164,5.1080000000000005,4.1960000000000015,5.28,4.6560000000000015,1
b4_1(52),-0.978,-0.836,-0.96,-0.888,-0.8029999999999999,12.659,10.148,11.28,10.147,3.279,2.462,1
a4c6_1(164),-0.993,-0.978,-0.9,-0.8320000000000001,-0.909,8.476,7.461,10.937,10.326,10.374,9.382,1
d4_1(71),-0.986,-0.903,-0.8640000000000001,-0.8959999999999999,-0.794,11.544,10.550999999999998,9.938,9.657,6.105,5.372000000000001,1
d6e5_2(45),-0.998,-0.982,-0.921,-0.928,-0.8190000000000001,8.596,7.69,10.534,9.842,10.203,8.736,1
a4_1(46),-0.984,-0.8370000000000001,-0.971,-0.8170000000000001,-0.853,12.009,10.678,10.957,10.423,3.236,2.668,1
a3c1_1(142),-0.997,-0.979,-0.8959999999999999,-0.845,-0.909,8.711,7.002999999999999,12.204,9.307,10.204,9.133,1
d6e5_1(74),-0.998,-0.982,-0.914,-0.949,-0.818,8.187999999999999,7.343,11.214,9.634,10.218,9.165,1
a3d6_2(29),-0.997,-0.982,-0.884,-0.8490000000000001,-0.899,8.224,7.155,12.137,9.533,10.366,9.123,1
a4d1_2(0),-0.996,-0.974,-0.8809999999999999,-0.856,-0.88,8.702,7.559,11.254,9.931,10.01,9.912,1
e2_1(122),-0.988,-0.8220000000000001,-0.785,-0.805,-0.851,12.069,10.744000000000002,11.132,10.206,3.438,3.069,1
a5e1_2(56),-0.993,-0.965,-0.882,-0.851,-0.8909999999999999,8.609,7.575,11.124,9.981,10.331,9.648,1
b2_1(71),-0.987,-0.976,-0.8390000000000001,-0.872,-0.825,11.685,10.737,9.902,8.927,6.487,5.62,1
d4_1(12),-0.985,-0.962,-0.8340000000000001,-0.7909999999999999,-0.8909999999999999,11.896,9.716,9.714,8.996,7.643,6.4620000000000015,1
d2_1(29),-0.972,-0.833,-0.96,-0.809,-0.765,11.887,10.751,11.022,10.318,3.253,2.864,1
a4c6_1(149),-0.994,-0.978,-0.871,-0.861,-0.921,8.842,7.66,10.897,10.096,10.478,9.469,1
a4c6_1(104),-0.994,-0.981,-0.883,-0.852,-0.862,8.281,7.671,11.152,10.068,10.578,9.319,1
c6_1(168),-0.985,-0.83,-0.942,-0.7759999999999999,-0.847,12.452,10.358,11.474,10.205,3.405,2.673,1
a1e5_2(58),-0.998,-0.97,-0.974,-0.938,-0.82,7.042000000000002,6.9460000000000015,5.569,4.881,7.867000000000001,7.207999999999998,1
a2b1_2(47),-0.999,-0.984,-0.95,-0.915,-0.8109999999999999,8.302,7.5139999999999985,9.984,9.1,9.373,8.623,1
a2e6_2(146),-0.997,-0.982,-0.871,-0.899,-0.883,8.902000000000003,7.1720000000000015,11.243,10.228,10.531,9.114,1
d6e5_1(41),-0.998,-0.982,-0.915,-0.948,-0.813,8.009,7.485,11.115,9.784,10.538,8.706,1
a3d6_2(104),-0.995,-0.981,-0.8809999999999999,-0.873,-0.84,8.597000000000001,7.223,11.028,10.489,10.442,9.516,1
a1e5_1(20),-0.996,-0.982,-0.966,-0.945,-0.907,6.301,6.06,5.894,4.817,6.3820000000000014,5.341,1
e3_1(82),-0.977,-0.8270000000000001,-0.782,-0.85,-0.8270000000000001,12.167,10.626,10.185,9.7,5.572,4.7010000000000005,1
c4_1(105),-0.986,-0.932,-0.848,-0.89,-0.7959999999999999,11.419,10.91,10.998,10.09,5.8610000000000015,3.867,1
e2_1(82),-0.987,-0.826,-0.797,-0.8,-0.86,11.914,10.76,10.705,10.462,3.529,2.8960000000000004,1
a5e1_1(168),-0.997,-0.98,-0.903,-0.87,-0.862,7.838999999999999,7.227,10.941,10.37,10.161,9.374,1
a1e5_2(19),-0.997,-0.984,-0.963,-0.941,-0.927,6.295,5.902,4.921,3.848,6.988,6.746,1
a5_1(84),-0.986,-0.831,-0.975,-0.77,-0.826,12.07,10.664,11.108,10.295,3.3310000000000004,2.781,1
a5_1(150),-0.986,-0.831,-0.967,-0.773,-0.87,12.216,10.618,11.151,10.339,3.131,2.769,1
a6e2_2(109),-0.998,-0.982,-0.912,-0.867,-0.872,8.503,7.74,11.021,9.518,11.147,8.706,1
d2_1(32),-0.977,-0.83,-0.95,-0.79,-0.772,11.859000000000002,10.944,11.155,10.324000000000002,3.073,2.5810000000000004,1
d1_1(170),-0.975,-0.828,-0.8290000000000001,-0.841,-0.7709999999999999,12.573,10.142,11.488,10.028,3.102,2.542,1
d2_1(139),-0.972,-0.828,-0.953,-0.784,-0.773,12.425999999999998,10.334,11.587,9.897,3.272,2.672,1
a5_1(157),-0.985,-0.8340000000000001,-0.967,-0.775,-0.892,11.958,10.966,10.854,10.68,3.215,2.6180000000000003,1
e3_1(150),-0.978,-0.826,-0.7759999999999999,-0.846,-0.843,11.592,11.188,10.109,9.876,5.181,4.977,1
a5e1_2(98),-0.998,-0.981,-0.949,-0.8390000000000001,-0.897,8.868,7.216,11.773,8.581,10.53,9.134,1
d2_1(156),-0.98,-0.825,-0.955,-0.867,-0.782,12.515,10.281,11.739,9.698,2.9730000000000003,2.583,1
d6e5_1(106),-0.998,-0.981,-0.929,-0.908,-0.8270000000000001,7.9460000000000015,7.174,10.709,10.022,10.547,8.964,1
d6e5_1(89),-0.998,-0.981,-0.92,-0.924,-0.826,8.135,7.582999999999998,11.143,9.864,10.286,9.053,1
d6_1(81),-0.976,-0.828,-0.951,-0.7909999999999999,-0.8109999999999999,12.008,10.755999999999998,11.307,10.096,3.505,3.1260000000000003,1
a4d1_1(37),-0.996,-0.981,-0.873,-0.863,-0.936,8.091000000000001,7.532,11.788,9.667,10.452,9.081,1
d6_1(115),-0.976,-0.828,-0.957,-0.7959999999999999,-0.7759999999999999,12.223,10.518,11.555,9.877,3.1860000000000004,3.008,1
d6_1(27),-0.977,-0.83,-0.968,-0.7829999999999999,-0.841,11.712,10.875,11.247,10.219,3.392,2.986,1
