title,A_1,A_2,A_3,A_4,A_5,BA_1,BA_2,CB_1,CB_2,AC_1,AC_2,Y
no_act_2(30),-0.884,-0.8590000000000001,-0.7879999999999999,-0.7759999999999999,-0.825,8.186,7.2970000000000015,11.786,10.463,10.49,9.337,0
no_act_2(31),-0.955,-0.8220000000000001,-0.758,-0.7959999999999999,-0.8079999999999999,8.495,6.936,11.923,10.182,10.069,9.694,0
no_act_2(32),-0.816,-0.935,-0.759,-0.7879999999999999,-0.8320000000000001,8.481,6.916,12.278,9.746,10.153,9.535,0
no_act_2(33),-0.975,-0.8290000000000001,-0.755,-0.782,-0.828,7.997000000000001,7.252999999999999,12.133,9.766,10.565,9.121,0
no_act_2(34),-0.8220000000000001,-0.7659999999999999,-0.794,-0.852,-0.82,8.116,7.1179999999999986,11.491,10.392,10.282,9.367,0
no_act_2(35),-0.833,-0.784,-0.812,-0.826,-0.843,8.152999999999999,6.9929999999999986,11.92,9.764,9.945,9.369,0
no_act_2(36),-0.85,-0.923,-0.805,-0.7609999999999999,-0.8170000000000001,8.328,6.945,12.470999999999998,9.449,10.382,9.089,0
no_act_2(37),-0.979,-0.831,-0.79,-0.758,-0.787,8.461,7.032,12.146,10.164,10.076,9.829,0
no_act_2(38),-0.975,-0.8270000000000001,-0.773,-0.772,-0.82,8.289,7.282999999999999,11.639,10.925,10.779000000000002,9.369,0
no_act_2(39),-0.976,-0.828,-0.775,-0.8009999999999999,-0.7879999999999999,8.33,7.3679999999999986,11.826,10.648,10.691,9.378,0
no_act_2(40),-0.972,-0.828,-0.778,-0.794,-0.8029999999999999,8.466000000000001,6.957000000000002,12.103,9.87,10.023,9.616,0
no_act_2(41),-0.825,-0.937,-0.807,-0.7659999999999999,-0.818,8.218,6.95,12.1,9.794,10.044,9.408,0
no_act_2(42),-0.945,-0.8340000000000001,-0.8079999999999999,-0.775,-0.841,8.022,7.276,11.928,10.213,10.405,9.22,0
no_act_2(43),-0.8320000000000001,-0.942,-0.78,-0.805,-0.795,7.978,7.224,11.768,10.377,10.887,8.877,0
no_act_2(44),-0.977,-0.8270000000000001,-0.777,-0.812,-0.7909999999999999,8.17,6.917999999999998,11.347,10.43,10.316,9.262,0
no_act_2(45),-0.8240000000000001,-0.774,-0.885,-0.82,-0.797,8.09,7.033,11.313,10.621,10.78,8.902000000000003,0
no_act_2(46),-0.823,-0.784,-0.79,-0.821,-0.828,8.425,6.973,11.6,10.48,10.432,9.33,0
no_act_2(47),-0.826,-0.941,-0.7809999999999999,-0.775,-0.797,8.722000000000001,6.629,12.355,9.575,10.49,9.049,0
no_act_2(48),-0.968,-0.8270000000000001,-0.778,-0.7709999999999999,-0.8290000000000001,8.418,6.829,12.183,9.685,10.048,9.533,0
no_act_2(49),-0.963,-0.823,-0.777,-0.778,-0.8270000000000001,8.021,7.172999999999999,12.17,9.679,10.425999999999998,9.059,0
no_act_2(50),-0.966,-0.823,-0.7659999999999999,-0.8079999999999999,-0.795,7.874,7.315,11.944,10.051,10.456,9.12,0
no_act_2(51),-0.965,-0.8240000000000001,-0.7659999999999999,-0.843,-0.78,8.109,7.204,11.925,10.297,10.027,9.636,0
no_act_2(52),-0.8270000000000001,-0.957,-0.764,-0.794,-0.8290000000000001,8.542,6.768,12.51,9.59,10.45,8.902999999999997,0
no_act_2(53),-0.935,-0.838,-0.777,-0.7879999999999999,-0.818,8.445,6.872999999999998,11.873,10.201,10.502,9.09,0
no_act_2(54),-0.823,-0.7929999999999999,-0.919,-0.7759999999999999,-0.818,7.942,7.309,11.565,10.47,10.61,9.064,0
no_act_2(55),-0.964,-0.8290000000000001,-0.7709999999999999,-0.782,-0.826,8.186,7.431,11.630999999999998,10.618,10.839,9.043,0
no_act_2(56),-0.8270000000000001,-0.922,-0.765,-0.778,-0.825,8.293,7.158,11.613,10.655,10.229,9.645,0
no_act_2(57),-0.825,-0.769,-0.782,-0.8540000000000001,-0.82,8.197000000000001,7.274,11.564,10.739,10.258,9.723,0
no_act_2(58),-0.936,-0.8390000000000001,-0.773,-0.7809999999999999,-0.802,7.996,7.449,11.96,10.332,10.864,9.104,0
no_act_2(59),-0.97,-0.826,-0.764,-0.841,-0.77,8.123,7.046,11.214,10.82,10.632,9.123,0
no_act_2(60),-0.967,-0.823,-0.7559999999999999,-0.772,-0.8540000000000001,8.516,6.631,11.911,9.927,10.967,8.584,0
no_act_2(61),-0.965,-0.825,-0.7609999999999999,-0.7879999999999999,-0.852,8.118,7.033,11.354,10.48,10.694,8.799,0
no_act_2(62),-0.963,-0.8220000000000001,-0.77,-0.782,-0.86,7.882999999999999,7.382999999999999,12.174,9.822,11.234000000000002,8.434,0
no_act_2(63),-0.8220000000000001,-0.947,-0.767,-0.787,-0.836,7.904,7.651,12.089,10.101,11.01,8.901,0
no_act_2(64),-0.825,-0.956,-0.7509999999999999,-0.794,-0.8440000000000001,8.003,7.359,11.784,10.264,10.466,9.239,0
no_act_2(65),-0.8240000000000001,-0.836,-0.795,-0.804,-0.833,8.046,7.171,11.633,10.341,10.657,8.927999999999997,0
no_act_2(66),-0.969,-0.828,-0.8009999999999999,-0.7859999999999999,-0.8320000000000001,7.936,7.398,11.965,10.121,10.935,8.951,0
no_act_2(67),-0.8220000000000001,-0.8009999999999999,-0.927,-0.768,-0.843,7.75,7.2360000000000015,12.079,9.758,10.493,8.854,0
no_act_2(68),-0.8190000000000001,-0.787,-0.7659999999999999,-0.868,-0.813,7.7360000000000015,7.237,11.495,10.153,10.272,9.113,0
no_act_2(69),-0.965,-0.826,-0.7929999999999999,-0.7759999999999999,-0.795,8.17,7.144,11.69,10.394,11.052,8.924,0
no_act_2(70),-0.976,-0.828,-0.79,-0.753,-0.831,8.248,7.447,11.666,10.764,10.815,9.2,0
no_act_2(71),-0.957,-0.831,-0.747,-0.831,-0.851,8.487,7.466,11.507,10.97,10.441,9.535,0
no_act_2(72),-0.957,-0.8320000000000001,-0.774,-0.78,-0.85,7.976,7.735,12.305,10.28,10.954,9.045,0
no_act_2(73),-0.954,-0.8290000000000001,-0.774,-0.772,-0.861,8.057,7.385,12.303,9.87,10.68,9.158,0
no_act_2(74),-0.8220000000000001,-0.965,-0.764,-0.779,-0.847,8.446,6.932,12.44,9.568,10.284,9.356,0
no_act_2(75),-0.8290000000000001,-0.944,-0.773,-0.7759999999999999,-0.8170000000000001,8.218,7.016,12.565,9.518,10.283,9.189,0
no_act_2(76),-0.8290000000000001,-0.885,-0.77,-0.7809999999999999,-0.8009999999999999,8.047,7.125,11.909,9.923,9.922,9.369,0
no_act_2(77),-0.972,-0.831,-0.784,-0.775,-0.828,7.917000000000002,7.21,11.418,10.512,10.559,9.027,0
no_act_2(78),-0.838,-0.779,-0.7609999999999999,-0.8370000000000001,-0.86,7.8610000000000015,7.444,12.069,10.089,10.544,9.131,0
no_act_2(79),-0.836,-0.8540000000000001,-0.792,-0.8009999999999999,-0.8220000000000001,8.335,7.037000000000001,12.022,9.889,9.954,9.512,0
no_act_2(80),-0.966,-0.828,-0.762,-0.777,-0.8440000000000001,8.397,6.877999999999999,11.733,9.921,9.955,9.362,0
no_act_2(81),-0.974,-0.83,-0.7559999999999999,-0.78,-0.843,8.184,7.155,11.401,10.528,10.324000000000002,9.186,0
no_act_2(82),-0.973,-0.8240000000000001,-0.7829999999999999,-0.754,-0.84,8.155,7.282999999999999,11.741,10.323,10.337,9.227,0
no_act_2(83),-0.973,-0.826,-0.789,-0.757,-0.8190000000000001,8.267000000000001,7.216,12.198,9.845,10.255,9.31,0
no_act_2(84),-0.975,-0.833,-0.792,-0.753,-0.7929999999999999,8.331,7.144,12.077,9.89,10.056,9.507,0
no_act_2(85),-0.828,-0.945,-0.7829999999999999,-0.7759999999999999,-0.826,8.359,6.996,11.525,10.318,10.304,9.276,0
no_act_2(86),-0.8240000000000001,-0.961,-0.768,-0.7759999999999999,-0.8240000000000001,8.491,6.93,11.837,10.218,10.214,9.49,0
no_act_2(87),-0.82,-0.929,-0.774,-0.79,-0.804,8.151,7.357,12.314,9.922,10.418,9.201,0
no_act_2(88),-0.833,-0.963,-0.787,-0.762,-0.841,8.164,7.365,12.431,9.999,10.68,9.352,0
no_act_2(89),-0.8240000000000001,-0.792,-0.778,-0.866,-0.83,7.997000000000001,7.579,12.255,10.096,10.82,9.101,0
no_act_2(90),-0.833,-0.925,-0.7959999999999999,-0.768,-0.815,8.051,7.5139999999999985,11.782,10.49,10.741,9.143,0
no_act_2(91),-0.973,-0.8270000000000001,-0.779,-0.7709999999999999,-0.782,8.019,7.367000000000001,11.799,10.342,10.362,9.489,0
no_act_2(92),-0.972,-0.821,-0.7829999999999999,-0.862,-0.768,7.881,7.2639999999999985,11.513,10.403,9.991,9.501,0
no_act_2(93),-0.965,-0.825,-0.792,-0.765,-0.845,7.847,7.074,11.247,10.442,10.01,9.355,0
no_act_2(94),-0.973,-0.8320000000000001,-0.7609999999999999,-0.7829999999999999,-0.828,8.161,6.925,11.86,9.81,9.961,9.495,0
no_act_2(95),-0.969,-0.8320000000000001,-0.7509999999999999,-0.799,-0.841,8.442,7.02,12.219,9.972,10.03,9.698,0
no_act_2(96),-0.8740000000000001,-0.8859999999999999,-0.768,-0.7879999999999999,-0.845,8.117,7.175,11.505999999999998,10.890999999999998,10.51,9.401,0
no_act_2(97),-0.972,-0.833,-0.7609999999999999,-0.813,-0.8140000000000001,7.9220000000000015,7.421,11.764,10.62,10.595999999999998,9.242,0
no_act_2(98),-0.826,-0.928,-0.77,-0.8220000000000001,-0.825,7.74,7.702000000000001,12.33,9.96,10.978,8.796,0
no_act_2(99),-0.971,-0.826,-0.785,-0.795,-0.789,7.832999999999998,7.391,11.839,10.184,10.439,9.139,0
no_act_2(100),-0.8220000000000001,-0.774,-0.8029999999999999,-0.835,-0.851,7.951,7.313,11.981,9.922,10.651,9.017,0
no_act_2(101),-0.8220000000000001,-0.9,-0.7809999999999999,-0.775,-0.857,8.312999999999999,7.06,11.624,10.205,10.007,9.656,0
no_act_2(102),-0.975,-0.828,-0.785,-0.758,-0.816,8.626,6.876,12.376,9.672,10.276,9.357,0
no_act_2(103),-0.973,-0.83,-0.802,-0.7490000000000001,-0.831,8.425,7.271,12.246,10.114,10.244000000000002,9.539,0
no_act_2(104),-0.952,-0.8340000000000001,-0.78,-0.76,-0.83,8.277999999999999,7.561,12.371,10.291,10.537,9.591,0
no_act_2(105),-0.964,-0.83,-0.7609999999999999,-0.795,-0.7959999999999999,7.9860000000000015,7.5939999999999985,11.884,10.629,10.524,9.608,0
no_act_2(106),-0.956,-0.825,-0.774,-0.828,-0.7809999999999999,7.941,7.303,11.502,10.595999999999998,10.403,9.256,0
no_act_2(107),-0.831,-0.94,-0.777,-0.767,-0.838,8.248,7.063,11.169,10.768,10.63,8.966000000000003,0
no_act_2(108),-0.845,-0.913,-0.795,-0.7659999999999999,-0.8690000000000001,8.524,6.854,11.399,10.532,10.768,8.849,0
no_act_2(109),-0.821,-0.778,-0.893,-0.772,-0.855,8.417,6.954,11.203,10.782,10.732,8.908,0
no_act_2(110),-0.972,-0.826,-0.787,-0.757,-0.8220000000000001,7.84,7.175,11.566,10.1,10.655,8.877,0
no_act_2(111),-0.82,-0.895,-0.772,-0.82,-0.818,7.937,7.36,12.425999999999998,9.556,10.788,8.716000000000001,0
no_act_2(112),-0.818,-0.913,-0.762,-0.789,-0.836,7.912000000000001,7.286,12.142,9.709,10.524,8.871,0
no_act_2(113),-0.971,-0.8240000000000001,-0.8190000000000001,-0.8009999999999999,-0.746,7.985,7.176,11.753,10.164,10.075,9.416,0
no_act_2(114),-0.977,-0.828,-0.7609999999999999,-0.8029999999999999,-0.799,8.276,7.3039999999999985,11.304,10.869000000000002,10.65,9.189,0
no_act_2(115),-0.968,-0.826,-0.768,-0.804,-0.821,8.127,7.441,11.909,10.396,10.822,9.174,0
no_act_2(116),-0.97,-0.8240000000000001,-0.7759999999999999,-0.757,-0.8490000000000001,8.222999999999999,7.325,12.649,9.679,10.817,9.293,0
no_act_2(117),-0.969,-0.821,-0.792,-0.852,-0.768,7.984,7.4129999999999985,12.140999999999998,9.918,10.522,9.168,0
no_act_2(118),-0.8220000000000001,-0.956,-0.769,-0.804,-0.785,7.7639999999999985,7.34,11.722,10.1,10.308,9.066,0
no_act_2(119),-0.91,-0.846,-0.7659999999999999,-0.8320000000000001,-0.7829999999999999,7.818,7.2879999999999985,11.550999999999998,10.306,10.64,8.931000000000003,0
no_act_2(120),-0.828,-0.929,-0.763,-0.802,-0.8320000000000001,8.201,7.189,11.393,10.649,10.613,8.993,0
no_act_2(121),-0.977,-0.828,-0.773,-0.775,-0.873,8.217,7.221,11.67,10.72,10.878,9.106,0
no_act_2(122),-0.823,-0.8590000000000001,-0.807,-0.775,-0.825,8.107000000000001,7.235,12.126,10.218,10.351,9.526,0
no_act_2(123),-0.8290000000000001,-0.945,-0.769,-0.77,-0.821,7.989,7.388,12.229,10.166,10.508,9.253,0
no_act_2(124),-0.972,-0.835,-0.769,-0.758,-0.8420000000000001,8.1,7.252000000000002,12.097,10.177,10.2,9.315,0
no_act_2(125),-0.972,-0.828,-0.7709999999999999,-0.7809999999999999,-0.823,8.111,7.122999999999998,11.818,10.089,9.982,9.521,0
no_act_2(126),-0.965,-0.823,-0.7829999999999999,-0.76,-0.8140000000000001,7.717,7.263,11.621,10.003,10.265,9.071,0
no_act_2(127),-0.97,-0.826,-0.787,-0.7609999999999999,-0.8190000000000001,7.717,7.187,11.734000000000002,9.85,10.338,9.005,0
no_act_2(128),-0.971,-0.8240000000000001,-0.77,-0.774,-0.816,7.937,7.241,11.647,10.19,10.354,9.369,0
no_act_2(129),-0.8140000000000001,-0.966,-0.76,-0.8029999999999999,-0.838,7.669,7.59,12.0,10.123,10.795,9.127,0
no_act_2(130),-0.818,-0.963,-0.768,-0.778,-0.863,7.78,7.569,12.012,10.066,10.95,8.9,0
no_act_2(131),-0.823,-0.928,-0.772,-0.772,-0.858,8.232000000000001,7.165,11.415,10.626,10.31,9.395,0
no_act_2(132),-0.972,-0.8290000000000001,-0.789,-0.773,-0.851,8.238,7.0870000000000015,11.800999999999998,10.423,10.118,9.693,0
no_act_2(133),-0.825,-0.919,-0.7859999999999999,-0.782,-0.8170000000000001,7.996,7.192,11.449000000000002,10.543,10.401,9.249,0
no_act_2(134),-0.8240000000000001,-0.926,-0.7809999999999999,-0.7809999999999999,-0.835,8.134,7.266,11.961,10.062,11.224,8.517000000000001,0
no_act_2(135),-0.959,-0.8240000000000001,-0.787,-0.7659999999999999,-0.8290000000000001,7.967,7.574,12.064,10.115,10.938,8.827,0
no_act_2(136),-0.957,-0.825,-0.77,-0.7809999999999999,-0.8290000000000001,8.04,7.31,12.099,10.151,10.406,9.387,0
no_act_2(137),-0.898,-0.8540000000000001,-0.753,-0.7959999999999999,-0.841,8.099,7.433,12.385,10.096,10.717,9.375,0
no_act_2(138),-0.957,-0.8270000000000001,-0.765,-0.787,-0.845,8.267000000000001,7.462999999999999,11.655,10.803,10.822,9.25,0
no_act_2(139),-0.957,-0.8270000000000001,-0.795,-0.7929999999999999,-0.778,8.137,7.437,11.502,10.58,10.669,9.129,0
no_act_2(140),-0.8340000000000001,-0.941,-0.782,-0.7829999999999999,-0.784,8.182,7.153,11.292,10.668,10.871,9.105,0
no_act_2(141),-0.8270000000000001,-0.952,-0.752,-0.815,-0.799,8.061,7.119,11.186,10.640999999999998,10.529000000000002,9.102,0
no_act_2(142),-0.8240000000000001,-0.76,-0.912,-0.8,-0.8029999999999999,8.144,7.1770000000000005,11.106,10.774,10.334,9.245,0
no_act_2(143),-0.977,-0.833,-0.778,-0.754,-0.846,8.011000000000001,7.074,11.48,10.261,9.796,9.442,0
no_act_2(144),-0.831,-0.949,-0.7709999999999999,-0.7709999999999999,-0.815,8.062999999999999,7.306,11.252,10.704,10.182,9.267,0
no_act_2(145),-0.8220000000000001,-0.7879999999999999,-0.813,-0.865,-0.8240000000000001,8.217,7.03,11.369000000000002,10.419,10.065,9.503,0
no_act_2(146),-0.964,-0.815,-0.782,-0.7659999999999999,-0.846,8.072000000000001,7.109,11.387,10.264,10.049,9.503,0
no_act_2(147),-0.973,-0.828,-0.7859999999999999,-0.763,-0.868,8.28,7.189,12.136,9.917,10.157,9.531,0
no_act_2(148),-0.969,-0.8340000000000001,-0.7879999999999999,-0.77,-0.8140000000000001,8.404,7.311,12.243,10.085,10.303,9.587,0
no_act_2(149),-0.965,-0.8270000000000001,-0.769,-0.792,-0.7929999999999999,8.267999999999999,7.303,12.185,10.17,10.349,9.377,0
no_act_2(150),-0.964,-0.826,-0.763,-0.7859999999999999,-0.8320000000000001,8.4,6.877000000000002,12.339,9.719,10.081,9.37,0
no_act_2(151),-0.858,-0.895,-0.7659999999999999,-0.778,-0.8490000000000001,8.035,7.223,12.129,9.954,10.312,9.185,0
no_act_2(152),-0.969,-0.826,-0.763,-0.774,-0.86,7.7570000000000014,7.522,12.17,10.015,10.797,8.8,0
no_act_2(153),-0.823,-0.918,-0.757,-0.81,-0.835,7.95,7.341,12.153,9.942,10.617,9.058,0
no_act_2(154),-0.955,-0.8240000000000001,-0.7929999999999999,-0.7559999999999999,-0.8590000000000001,8.347999999999999,7.045,12.288,9.832,10.247,9.616,0
no_act_2(155),-0.8170000000000001,-0.91,-0.792,-0.7829999999999999,-0.7859999999999999,8.26,7.28,11.785,10.432,10.248,9.555,0
no_act_2(156),-0.8240000000000001,-0.919,-0.762,-0.813,-0.838,8.185,7.432,11.629,10.699000000000002,10.574000000000002,9.429,0
no_act_2(157),-0.967,-0.825,-0.754,-0.8320000000000001,-0.7859999999999999,8.052999999999999,7.322,11.389,10.726,10.689,9.173,0
no_act_2(158),-0.974,-0.83,-0.7609999999999999,-0.8029999999999999,-0.79,8.135,7.085,11.303,10.51,10.771,8.702,0
no_act_2(159),-0.969,-0.8340000000000001,-0.768,-0.772,-0.8540000000000001,8.147,7.091,11.349,10.254,10.691,8.582,0
no_act_2(160),-0.97,-0.8290000000000001,-0.774,-0.779,-0.8370000000000001,8.12,7.12,11.2,10.457,10.482,8.779,0
no_act_2(161),-0.968,-0.828,-0.778,-0.789,-0.8029999999999999,8.105,7.211,11.493,10.515999999999998,10.487,9.157,0
no_act_2(162),-0.833,-0.943,-0.818,-0.747,-0.86,8.205,7.101,11.300999999999998,10.727,10.425999999999998,9.302,0
no_act_2(163),-0.8490000000000001,-0.908,-0.8029999999999999,-0.772,-0.799,8.267000000000001,7.251,11.281,10.705,10.171,9.454,0
no_act_2(164),-0.8190000000000001,-0.825,-0.779,-0.818,-0.845,8.084,7.417000000000002,12.09,10.043,10.422,9.301,0
no_act_2(165),-0.962,-0.823,-0.762,-0.809,-0.83,8.937000000000003,6.8820000000000014,12.235,10.079,11.725,8.21,0
no_act_2(166),-0.821,-0.892,-0.784,-0.795,-0.833,8.35,7.234,11.498,10.592,10.779000000000002,8.736,0
no_act_2(167),-0.821,-0.86,-0.804,-0.77,-0.8220000000000001,8.216000000000001,7.233,12.005999999999998,10.058,10.124,9.382,0
no_act_2(168),-0.97,-0.833,-0.77,-0.765,-0.807,8.044,7.352,12.268,10.065,10.461,9.232,0
no_act_2(169),-0.972,-0.831,-0.759,-0.76,-0.82,8.155,7.197,12.53,9.755,10.423,9.258,0
no_act_2(170),-0.957,-0.826,-0.7659999999999999,-0.7809999999999999,-0.8490000000000001,8.156,7.312,11.606,10.65,10.378,9.557,0
no_act_2(171),-0.967,-0.8270000000000001,-0.763,-0.8140000000000001,-0.792,8.076,7.332000000000002,11.659,10.608,10.931,9.055,0
no_act_2(172),-0.966,-0.825,-0.785,-0.768,-0.805,7.927,7.405,11.988,10.204,10.781,9.111,0
no_act_2(173),-0.836,-0.931,-0.78,-0.773,-0.835,8.187999999999999,7.22,12.348,9.811,10.578,9.315,0
no_act_2(174),-0.85,-0.915,-0.7559999999999999,-0.8,-0.809,8.413,6.81,12.255,9.641,10.138,9.423,0
no_act_2(175),-0.825,-0.768,-0.825,-0.873,-0.841,8.026,7.17,12.056,10.017,10.197,9.222,0
d2_1(138),-0.98,-0.831,-0.941,-0.784,-0.802,12.063,10.687,11.04,10.318,3.219,2.6010000000000004,1
a4d1_1(85),-0.998,-0.979,-0.909,-0.841,-0.889,8.25,7.148,11.238,9.717,10.344,9.125,1
a1e5_1(70),-0.998,-0.968,-0.973,-0.8320000000000001,-0.885,7.9060000000000015,7.195,7.956,6.314,9.312,8.369,1
b2_1(134),-0.984,-0.905,-0.863,-0.879,-0.799,11.955,10.316,10.811,9.376,5.339,4.838,1
c5_1(146),-0.985,-0.8340000000000001,-0.962,-0.85,-0.8059999999999999,12.035,10.55,11.046,10.218,3.431,2.8,1
d1e2_1(2),-0.99,-0.9,-0.893,-0.865,-0.789,8.132,7.726,11.578,9.73,10.826,9.534,1
d1e2_1(24),-0.988,-0.971,-0.853,-0.85,-0.901,8.398,7.741,11.647,9.792,11.277,8.875,1
d1e2_1(98),-0.988,-0.861,-0.944,-0.877,-0.847,8.6,7.455,10.921,10.364,10.724,9.518,1
a2e6_2(33),-0.999,-0.981,-0.917,-0.8190000000000001,-0.926,9.343,7.75,10.841,10.274,10.52,8.946,1
e3_1(36),-0.976,-0.826,-0.7879999999999999,-0.873,-0.802,11.731,10.989,10.284,9.758,5.522,4.6110000000000015,1
d4_1(117),-0.983,-0.8859999999999999,-0.882,-0.88,-0.797,11.915,10.122,10.655,8.721,7.428,6.6110000000000015,1
b1e4_1(33),-0.996,-0.981,-0.906,-0.835,-0.93,8.166,7.474,11.418,10.057,10.771,9.523,1
e4_1(139),-0.972,-0.8320000000000001,-0.944,-0.795,-0.759,12.099,10.786,10.603,9.464,5.433,5.063,1
a2b1_2(68),-0.999,-0.984,-0.949,-0.866,-0.855,8.327,8.152000000000001,10.701,9.362,9.938,8.908,1
a5b6_1(146),-0.993,-0.967,-0.8809999999999999,-0.841,-0.865,8.332,7.8820000000000014,11.525,10.012,11.144,9.209,1
c1e3_1(134),-0.99,-0.967,-0.855,-0.868,-0.795,8.793,7.204,11.493,9.783,10.193,9.893,1
a4_1(141),-0.987,-0.831,-0.954,-0.7859999999999999,-0.909,12.909,10.011,11.709,9.749,3.322,2.738,1
d5_1(14),-0.988,-0.963,-0.838,-0.8059999999999999,-0.8440000000000001,11.683,9.268,11.459,9.081,5.943,4.654,1
a5b6_1(97),-0.988,-0.944,-0.903,-0.843,-0.883,8.642000000000001,7.7970000000000015,11.527,9.699,10.443,9.778,1
c4_1(59),-0.99,-0.8540000000000001,-0.912,-0.877,-0.7979999999999999,11.726,10.648,10.5,10.111,5.025,4.412,1
b1e4_1(116),-0.996,-0.981,-0.893,-0.8440000000000001,-0.899,8.334,7.295,11.714,9.703,10.576,9.635,1
a5e1_1(85),-0.992,-0.878,-0.958,-0.851,-0.845,7.805,7.0779999999999985,11.87,10.109,10.464,9.422,1
d1e2_1(175),-0.988,-0.883,-0.91,-0.875,-0.8170000000000001,8.657,7.312,11.624,9.627,10.252,10.054,1
b3_1(43),-0.986,-0.857,-0.915,-0.873,-0.807,11.77,10.663,10.542,10.425,3.807,3.207,1
a3d6_1(133),-0.996,-0.981,-0.878,-0.872,-0.878,9.065,7.44,11.664,9.472,9.985,9.782,1
a3d6_1(72),-0.997,-0.982,-0.865,-0.8640000000000001,-0.8959999999999999,8.863,7.987999999999999,11.844,8.759,10.703,8.799,1
a5e1_2(175),-0.998,-0.982,-0.952,-0.8290000000000001,-0.897,8.158,7.938,11.11,9.021,10.715,8.783999999999999,1
a4_1(15),-0.987,-0.823,-0.961,-0.7759999999999999,-0.879,12.567,10.251,11.771,9.81,3.039,2.535,1
e2_1(2),-0.988,-0.8270000000000001,-0.794,-0.7609999999999999,-0.932,12.236,10.637,11.108,10.28,3.372,2.87,1
c1e3_1(12),-0.99,-0.871,-0.958,-0.85,-0.8859999999999999,8.277999999999999,7.867000000000001,11.495,9.886,10.835,9.576,1
a4c6_1(156),-0.991,-0.963,-0.8540000000000001,-0.88,-0.916,8.654,7.752999999999999,11.432,9.619,10.534,9.614,1
a2_1(56),-0.983,-0.836,-0.971,-0.87,-0.7959999999999999,12.505,10.131,11.334,9.822,3.184,2.542,1
e1_1(159),-0.821,-0.946,-0.79,-0.763,-0.8640000000000001,11.996,10.78,10.959,10.604,3.15,2.579,1
d4_1(4),-0.988,-0.856,-0.902,-0.9,-0.815,11.623,10.678,10.404000000000002,9.484,5.2620000000000005,4.98,1
a2_1(65),-0.985,-0.846,-0.95,-0.884,-0.787,11.685,10.795,11.009,10.531,2.966,2.444,1
a3c1_2(156),-0.998,-0.983,-0.923,-0.833,-0.905,8.4,7.807,11.946,8.982999999999997,10.883,8.644,1
a1e5_1(34),-0.997,-0.967,-0.977,-0.855,-0.8740000000000001,7.715,6.057,5.936,5.46,8.015,6.943,1
b5_1(159),-0.982,-0.8320000000000001,-0.953,-0.8079999999999999,-0.878,11.98,10.932,11.55,10.194,2.9360000000000004,2.56,1
a4_1(140),-0.987,-0.825,-0.957,-0.789,-0.919,12.548,10.188,11.56,9.97,3.043,2.406,1
b1e4_1(97),-0.996,-0.94,-0.941,-0.826,-0.904,8.631,7.423999999999999,10.878,10.121,10.607,9.697,1
a3d6_2(137),-0.995,-0.983,-0.894,-0.862,-0.8490000000000001,8.226,7.581,12.045,9.378,10.649,9.078,1
d6_1(48),-0.98,-0.8290000000000001,-0.964,-0.782,-0.858,12.601,10.159,11.545,9.927,3.4530000000000003,3.032,1
a5e1_1(138),-0.997,-0.981,-0.928,-0.8240000000000001,-0.918,7.485,7.222,11.745,9.211,11.152,8.308,1
e2_1(108),-0.988,-0.8240000000000001,-0.7979999999999999,-0.785,-0.8440000000000001,12.57,10.169,11.379,9.94,3.648,2.859,1
b4_1(58),-0.982,-0.835,-0.96,-0.8859999999999999,-0.7879999999999999,12.113,10.647,11.08,10.425,3.301,2.652,1
b6e3_1(120),-0.998,-0.981,-0.902,-0.835,-0.908,8.029,7.05,11.453,9.856,10.155,9.213,1
d4_1(172),-0.984,-0.877,-0.894,-0.9,-0.797,11.822,10.012,9.736,9.219,7.814,6.375,1
a3d6_2(18),-0.997,-0.983,-0.888,-0.8590000000000001,-0.89,8.156,7.192,11.185,10.413,10.54,9.345,1
a6_1(141),-0.986,-0.8290000000000001,-0.967,-0.816,-0.8390000000000001,11.734000000000002,10.834,10.985,10.466,2.989,2.3680000000000003,1
c2_1(148),-0.983,-0.8270000000000001,-0.968,-0.8059999999999999,-0.866,12.113,10.628,11.129,10.357,3.148,2.542,1
e4_1(15),-0.972,-0.833,-0.945,-0.809,-0.8590000000000001,11.607,10.934,10.259,9.58,5.247000000000001,4.423,1
b2_1(118),-0.989,-0.845,-0.956,-0.838,-0.8240000000000001,11.912,10.427,9.972,9.436,6.589,5.323,1
a2_1(105),-0.984,-0.853,-0.921,-0.795,-0.848,12.05,10.536,11.594,10.168,2.727,2.211,1
b1e2_2(150),-0.992,-0.961,-0.885,-0.826,-0.928,8.559,7.877999999999999,10.949000000000002,10.125,10.46,9.395,1
a1e5_1(48),-0.998,-0.968,-0.973,-0.8220000000000001,-0.921,8.382,7.3,7.235,6.874,9.902,8.427,1
a3_1(48),-0.985,-0.8290000000000001,-0.97,-0.8420000000000001,-0.799,11.491,11.15,10.879,10.115,3.556,2.989,1
a4c6_2(174),-0.992,-0.984,-0.8690000000000001,-0.86,-0.924,8.781,6.8870000000000005,11.684,9.712,10.164,9.484,1
a3c1_2(60),-0.998,-0.981,-0.923,-0.8370000000000001,-0.88,8.379,7.741,11.098,9.368,10.318,9.286,1
a3d6_2(59),-0.993,-0.981,-0.845,-0.8809999999999999,-0.908,7.532,7.188,11.74,9.989,10.973,9.024,1
